timestamp,hum,r1,r2,rssi,temp,feed
2019-02-02 16:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 16:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 17:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 17:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 17:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 18:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 18:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 18:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 19:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 19:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 19:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 20:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 20:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 20:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 21:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 21:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 21:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 22:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 22:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 22:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 23:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 23:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-02 23:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 00:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 00:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 00:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 01:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 01:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 01:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 02:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 02:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 02:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 03:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 03:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 03:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 04:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 04:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 04:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 05:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 05:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 05:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 06:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 06:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 06:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 07:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 07:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 07:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 08:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 08:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 08:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 09:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 09:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 09:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 10:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 10:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 10:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 11:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 11:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 11:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 12:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 12:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 12:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 13:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 13:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 13:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 14:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 14:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 14:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 15:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 15:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 15:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 16:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 16:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 16:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 17:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 17:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 17:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 18:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 18:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 18:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 19:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 19:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 19:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 20:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 20:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 20:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 21:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 21:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 21:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 22:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 22:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 22:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 23:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 23:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-03 23:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 00:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 00:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 00:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 01:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 01:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 01:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 02:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 02:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 02:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 03:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 03:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 03:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 04:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 04:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 04:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 05:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 05:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 05:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 06:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 06:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 06:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 07:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 07:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 07:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 08:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 08:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 08:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 09:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 09:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 09:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 10:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 10:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 10:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 11:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 11:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 11:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 12:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 12:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 12:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 13:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 13:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 13:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 14:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 14:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 14:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 15:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 15:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 15:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 16:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 16:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 16:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 17:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 17:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 17:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 18:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 18:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 18:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 19:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 19:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 19:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 20:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 20:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 20:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 21:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 21:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 21:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 22:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 22:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 22:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 23:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 23:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-04 23:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 00:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 00:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 00:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 01:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 01:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 01:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 02:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 02:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 02:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 03:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 03:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 03:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 04:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 04:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 04:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 05:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 05:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 05:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 06:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 06:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 06:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 07:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 07:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 07:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 08:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 08:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 08:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 09:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 09:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 09:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 10:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 10:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 10:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 11:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 11:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 11:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 12:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 12:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 12:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 13:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 13:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 13:40:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 14:00:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
2019-02-05 14:20:00+00:00,-1.0,-1.0,-1.0,-1.0,-1.0,807f153a-d0f6-11e7-b63b-001999f98771
